window_id,clip_id,species,common_name,taxon_group,label,label_id,group,source,location,observation_date,split,clip_offset_s,n_windows_in_clip
25873,12235,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,0.0,2
25874,12235,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,1.5,2
25875,12236,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,0.0,1
25876,12237,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,0.0,3
25877,12237,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,1.5,3
25878,12237,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,3.0,3
25879,12238,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,0.0,1
25880,12239,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92302,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1992-12-29T00:00:00Z,train,0.0,1
25881,12240,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25882,12241,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25883,12242,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25884,12243,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25885,12244,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25886,12245,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25887,12246,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25888,12247,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25889,12248,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25890,12249,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25891,12250,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25892,12251,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,2
25893,12251,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,1.5,2
25894,12252,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25895,12253,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25896,12254,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92303,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-06-01T00:00:00Z,test,0.0,1
25897,12255,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,2
25898,12255,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,1.5,2
25899,12256,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25900,12257,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25901,12258,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25902,12259,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25903,12260,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25904,12261,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25905,12262,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25906,12263,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25907,12264,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25908,12265,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25909,12266,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25910,12267,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25911,12268,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25912,12269,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25913,12270,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25914,12271,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25915,12272,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25916,12273,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25917,12274,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25918,12275,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25919,12276,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25920,12277,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25921,12278,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25922,12279,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25923,12280,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25924,12281,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25925,12282,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25926,12283,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25927,12284,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25928,12285,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25929,12286,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25930,12287,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25931,12288,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25932,12289,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25933,12290,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25934,12291,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25935,12292,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25936,12293,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25937,12294,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25938,12295,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25939,12296,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25940,12297,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25941,12298,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25942,12299,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25943,12300,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25944,12301,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25945,12302,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25946,12303,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25947,12304,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25948,12305,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25949,12306,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25950,12307,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25951,12308,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25952,12309,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25953,12310,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25954,12311,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25955,12312,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25956,12313,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25957,12314,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25958,12315,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25959,12316,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25960,12317,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25961,12318,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25962,12319,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25963,12320,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25964,12321,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25965,12322,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25966,12323,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25967,12324,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25968,12325,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25969,12326,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25970,12327,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25971,12328,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25972,12329,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25973,12330,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25974,12331,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25975,12332,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25976,12333,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25977,12334,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25978,12335,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
25979,12336,Orcinus orca,Killer whale,toothed whale,Orcinus_orca,13,watkins:92304,"Watkins Marine Mammal Sound Database (WMMD, ""All Cuts"")","Kikvika, Norway",1993-04-01T00:00:00Z,train,0.0,1
