source,site_id,lat,lon,coord_precision_km,date,species,common_name,taxon_group,n_detections,n_events,ecotypes
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,4,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,3,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,5,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,2,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,5,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,43,21,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-10-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,3,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-11,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,3,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,26,15,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,50,29,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,3,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,55,28,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,6,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-11-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,4,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,8,7,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,16,9,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,13,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,8,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,13,9,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2005-12-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,2,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-11,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,13,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,4,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,5,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,1,
aad,aad:kerguelen2005,-62.5907,81.2607,1.0,2006-01-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,5,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-02-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-02-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-02-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,12,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-02-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,14,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,64,60,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,5,5,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,33,28,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,13,12,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,18,18,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,6,6,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,23,20,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,24,22,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,20,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,2,2,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,24,19,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,51,43,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-25,Balaenoptera physalus,Fin whale,baleen whale,781,120,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-27,Balaenoptera physalus,Fin whale,baleen whale,554,104,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-28,Balaenoptera physalus,Fin whale,baleen whale,21,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-03-30,Balaenoptera physalus,Fin whale,baleen whale,177,32,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,9,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,11,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-03,Balaenoptera physalus,Fin whale,baleen whale,106,39,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,3,3,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-07,Balaenoptera physalus,Fin whale,baleen whale,46,22,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,12,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-10,Balaenoptera physalus,Fin whale,baleen whale,72,23,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,32,28,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-14,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,10,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,52,42,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,31,27,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-19,Balaenoptera physalus,Fin whale,baleen whale,52,29,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-21,Balaenoptera physalus,Fin whale,baleen whale,1,1,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,40,35,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,12,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-26,Balaenoptera physalus,Fin whale,baleen whale,268,83,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,65,54,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,47,40,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-04-30,Balaenoptera physalus,Fin whale,baleen whale,5,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,75,59,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-04,Balaenoptera physalus,Fin whale,baleen whale,53,26,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,14,9,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-06,Balaenoptera physalus,Fin whale,baleen whale,12,7,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,1,1,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-07,Balaenoptera physalus,Fin whale,baleen whale,2,2,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-09,Balaenoptera physalus,Fin whale,baleen whale,224,43,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-11,Balaenoptera physalus,Fin whale,baleen whale,86,26,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-13,Balaenoptera physalus,Fin whale,baleen whale,230,64,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-17,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,7,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-17,Balaenoptera physalus,Fin whale,baleen whale,207,65,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,31,30,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-18,Balaenoptera physalus,Fin whale,baleen whale,462,96,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,9,9,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,55,53,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-22,Balaenoptera physalus,Fin whale,baleen whale,3,3,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,10,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,20,18,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-26,Balaenoptera physalus,Fin whale,baleen whale,21,15,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-28,Balaenoptera physalus,Fin whale,baleen whale,2,2,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,59,50,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,36,30,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-05-31,Balaenoptera physalus,Fin whale,baleen whale,229,59,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-02,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,14,13,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-02,Balaenoptera physalus,Fin whale,baleen whale,2,2,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-04,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,10,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-04,Balaenoptera physalus,Fin whale,baleen whale,30,16,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-06,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,38,36,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-06,Balaenoptera physalus,Fin whale,baleen whale,65,30,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,15,13,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-08,Balaenoptera physalus,Fin whale,baleen whale,375,97,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,50,37,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-11,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,17,16,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-13,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,62,50,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-15,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,44,34,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,63,50,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,52,44,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,47,42,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-22,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,10,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-24,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,30,26,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-26,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,44,40,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,40,39,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-06-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,37,30,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,50,44,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,44,33,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,74,58,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,32,28,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-08,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,49,42,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,36,31,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,77,61,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,37,32,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,109,70,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,78,61,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-18,Balaenoptera physalus,Fin whale,baleen whale,3,2,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,105,80,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,117,89,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,86,69,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,99,74,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,120,85,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-29,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,153,98,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-07-30,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,30,27,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,95,63,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,74,53,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-07,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,35,33,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-09,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,11,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,75,64,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,89,58,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,19,18,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-20,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,130,87,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,92,64,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,65,52,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,32,29,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,29,27,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-28,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,19,19,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-08-31,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,11,11,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-01,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,28,25,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-03,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-05,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,10,10,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-10,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-12,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,27,25,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-14,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,25,24,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-16,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,49,42,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-18,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,19,16,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-19,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,25,24,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-21,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,12,11,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-23,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,4,4,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-25,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,63,54,
aad,aad:kerguelen2014,-62.3802,81.7968,1.0,2014-09-27,Balaenoptera musculus intermedia,Antarctic blue whale,baleen whale,7,7,
