clip,window,species,common_name,tape,orig_sr,duration_s,pad_s,gain_db,split
86008015,0,Megaptera novaeangliae,Humpback whale,86008,14900,14.203,0.0,-12.03,train
86008015,1,Megaptera novaeangliae,Humpback whale,86008,14900,14.203,0.0,-6.49,train
86008015,2,Megaptera novaeangliae,Humpback whale,86008,14900,14.203,0.0,5.83,train
86008015,3,Megaptera novaeangliae,Humpback whale,86008,14900,14.203,0.0,6.64,train
86008015,4,Megaptera novaeangliae,Humpback whale,86008,14900,14.203,0.0,-4.68,train
86008016,0,Megaptera novaeangliae,Humpback whale,86008,14900,5.549,0.0,15.6,train
86008016,1,Megaptera novaeangliae,Humpback whale,86008,14900,5.549,0.0,18.32,train
86008016,2,Megaptera novaeangliae,Humpback whale,86008,14900,5.549,0.0,25.49,train
86008016,3,Megaptera novaeangliae,Humpback whale,86008,14900,5.549,0.0,-12.15,train
86008017,0,Megaptera novaeangliae,Humpback whale,86008,14900,7.308,0.0,-15.13,train
86008017,1,Megaptera novaeangliae,Humpback whale,86008,14900,7.308,0.0,-7.92,train
86008017,2,Megaptera novaeangliae,Humpback whale,86008,14900,7.308,0.0,6.01,train
86008017,3,Megaptera novaeangliae,Humpback whale,86008,14900,7.308,0.0,-0.47,train
86008017,4,Megaptera novaeangliae,Humpback whale,86008,14900,7.308,0.0,-32.44,train
86008018,0,Megaptera novaeangliae,Humpback whale,86008,14900,8.154,0.0,-6.61,train
86008018,1,Megaptera novaeangliae,Humpback whale,86008,14900,8.154,0.0,17.19,train
86008018,2,Megaptera novaeangliae,Humpback whale,86008,14900,8.154,0.0,-13.73,train
86008018,3,Megaptera novaeangliae,Humpback whale,86008,14900,8.154,0.0,-9.31,train
86008018,4,Megaptera novaeangliae,Humpback whale,86008,14900,8.154,0.0,12.24,train
86008019,0,Megaptera novaeangliae,Humpback whale,86008,14900,13.124,0.0,9.64,train
86008019,1,Megaptera novaeangliae,Humpback whale,86008,14900,13.124,0.0,-12.73,train
86008019,2,Megaptera novaeangliae,Humpback whale,86008,14900,13.124,0.0,-16.33,train
86008019,3,Megaptera novaeangliae,Humpback whale,86008,14900,13.124,0.0,-4.23,train
86008019,4,Megaptera novaeangliae,Humpback whale,86008,14900,13.124,0.0,-19.23,train
8600801A,0,Megaptera novaeangliae,Humpback whale,86008,14900,5.4,0.0,6.6,train
8600801A,1,Megaptera novaeangliae,Humpback whale,86008,14900,5.4,0.0,-15.22,train
8600801A,2,Megaptera novaeangliae,Humpback whale,86008,14900,5.4,0.0,18.21,train
8600801A,3,Megaptera novaeangliae,Humpback whale,86008,14900,5.4,0.0,3.13,train
8600801B,0,Megaptera novaeangliae,Humpback whale,86008,14900,10.743,0.0,-19.79,train
8600801B,1,Megaptera novaeangliae,Humpback whale,86008,14900,10.743,0.0,-10.15,train
8600801B,2,Megaptera novaeangliae,Humpback whale,86008,14900,10.743,0.0,22.36,train
8600801B,3,Megaptera novaeangliae,Humpback whale,86008,14900,10.743,0.0,19.4,train
8600801B,4,Megaptera novaeangliae,Humpback whale,86008,14900,10.743,0.0,10.86,train
8600801C,0,Megaptera novaeangliae,Humpback whale,86008,14900,10.181,0.0,-16.84,train
8600801C,1,Megaptera novaeangliae,Humpback whale,86008,14900,10.181,0.0,-9.81,train
8600801C,2,Megaptera novaeangliae,Humpback whale,86008,14900,10.181,0.0,-11.59,train
8600801C,3,Megaptera novaeangliae,Humpback whale,86008,14900,10.181,0.0,3.06,train
8600801C,4,Megaptera novaeangliae,Humpback whale,86008,14900,10.181,0.0,-2.33,train
8600801D,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.143,0.0,-9.04,train
8600801E,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.47,0.0,-34.59,train
8600801E,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.47,0.0,20.33,train
8600801E,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.47,0.0,-10.04,train
8600801F,0,Megaptera novaeangliae,Humpback whale,86008,14900,5.402,0.0,13.62,train
8600801F,1,Megaptera novaeangliae,Humpback whale,86008,14900,5.402,0.0,-10.09,train
8600801F,2,Megaptera novaeangliae,Humpback whale,86008,14900,5.402,0.0,-6.18,train
8600801F,3,Megaptera novaeangliae,Humpback whale,86008,14900,5.402,0.0,-23.67,train
8600801G,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.827,0.0,4.13,train
8600801G,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.827,0.0,8.67,train
8600801G,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.827,0.0,-13.99,train
8600801H,0,Megaptera novaeangliae,Humpback whale,86008,14900,11.069,0.0,2.49,train
8600801H,1,Megaptera novaeangliae,Humpback whale,86008,14900,11.069,0.0,19.07,train
8600801H,2,Megaptera novaeangliae,Humpback whale,86008,14900,11.069,0.0,-6.69,train
8600801H,3,Megaptera novaeangliae,Humpback whale,86008,14900,11.069,0.0,12.28,train
8600801H,4,Megaptera novaeangliae,Humpback whale,86008,14900,11.069,0.0,9.45,train
8600801I,0,Megaptera novaeangliae,Humpback whale,86008,14900,12.664,0.0,-10.48,train
8600801I,1,Megaptera novaeangliae,Humpback whale,86008,14900,12.664,0.0,17.28,train
8600801I,2,Megaptera novaeangliae,Humpback whale,86008,14900,12.664,0.0,-18.27,train
8600801I,3,Megaptera novaeangliae,Humpback whale,86008,14900,12.664,0.0,-12.56,train
8600801I,4,Megaptera novaeangliae,Humpback whale,86008,14900,12.664,0.0,-0.99,train
8600801J,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.853,0.0,8.44,train
8600801J,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.853,0.0,-2.05,train
8600801J,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.853,0.0,-1.82,train
8600801K,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.279,0.0,-4.91,train
8600801L,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.736,0.264,0.21,train
8600801M,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.589,0.41,-18.94,train
8600801N,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.496,0.504,-9.52,train
8600801O,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.754,0.0,3.58,train
8600801O,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.754,0.0,-0.03,train
8600801O,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.754,0.0,3.85,train
8600801P,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.191,0.0,-5.79,train
8600801Q,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.022,0.0,-0.8,train
8600801R,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.004,0.0,-14.83,train
8600801S,0,Megaptera novaeangliae,Humpback whale,86008,14900,13.534,0.0,19.07,train
8600801S,1,Megaptera novaeangliae,Humpback whale,86008,14900,13.534,0.0,12.06,train
8600801S,2,Megaptera novaeangliae,Humpback whale,86008,14900,13.534,0.0,-3.41,train
8600801S,3,Megaptera novaeangliae,Humpback whale,86008,14900,13.534,0.0,0.69,train
8600801S,4,Megaptera novaeangliae,Humpback whale,86008,14900,13.534,0.0,-15.13,train
8600801T,0,Megaptera novaeangliae,Humpback whale,86008,14900,13.223,0.0,10.55,train
8600801T,1,Megaptera novaeangliae,Humpback whale,86008,14900,13.223,0.0,-7.21,train
8600801T,2,Megaptera novaeangliae,Humpback whale,86008,14900,13.223,0.0,-11.73,train
8600801T,3,Megaptera novaeangliae,Humpback whale,86008,14900,13.223,0.0,18.51,train
8600801T,4,Megaptera novaeangliae,Humpback whale,86008,14900,13.223,0.0,1.91,train
8600801U,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.369,0.0,7.48,train
8600801U,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.369,0.0,-0.83,train
8600801U,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.369,0.0,-11.05,train
8600801V,0,Megaptera novaeangliae,Humpback whale,86008,14900,9.653,0.0,-2.23,train
8600801V,1,Megaptera novaeangliae,Humpback whale,86008,14900,9.653,0.0,-6.65,train
8600801V,2,Megaptera novaeangliae,Humpback whale,86008,14900,9.653,0.0,3.61,train
8600801V,3,Megaptera novaeangliae,Humpback whale,86008,14900,9.653,0.0,3.32,train
8600801V,4,Megaptera novaeangliae,Humpback whale,86008,14900,9.653,0.0,7.64,train
8600801W,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.005,0.0,-5.88,train
8600801W,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.005,0.0,-17.36,train
8600801W,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.005,0.0,17.84,train
8600801X,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.111,0.0,1.72,train
8600801Y,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.815,0.184,-4.9,train
8600801Z,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.638,0.0,1.16,train
86008020,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.207,0.0,-6.73,train
86008021,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.405,0.595,10.85,train
86008022,0,Megaptera novaeangliae,Humpback whale,86008,14900,6.677,0.0,-1.82,train
86008022,1,Megaptera novaeangliae,Humpback whale,86008,14900,6.677,0.0,2.86,train
86008022,2,Megaptera novaeangliae,Humpback whale,86008,14900,6.677,0.0,16.4,train
86008022,3,Megaptera novaeangliae,Humpback whale,86008,14900,6.677,0.0,2.78,train
86008022,4,Megaptera novaeangliae,Humpback whale,86008,14900,6.677,0.0,-14.05,train
86008023,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.056,0.944,-19.96,train
86008025,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.027,0.973,10.3,train
86008026,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.705,0.294,-23.09,train
86008027,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.194,0.0,16.4,train
86008027,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.194,0.0,4.9,train
86008028,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.263,0.737,-18.34,train
8600802A,0,Megaptera novaeangliae,Humpback whale,86008,14900,0.961,1.038,-13.91,train
8600802B,0,Megaptera novaeangliae,Humpback whale,86008,14900,0.81,1.19,-2.2,train
8600802D,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.225,0.775,-12.48,train
8600802E,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.09,0.0,11.99,train
8600802E,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.09,0.0,3.38,train
8600802F,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.781,0.218,19.65,train
8600802G,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.332,0.668,-15.89,train
8600802H,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.119,0.88,-4.81,train
8600802I,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.894,0.0,-10.52,train
8600802I,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.894,0.0,-16.77,train
8600802J,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.297,0.703,-6.06,train
8600802K,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.541,0.0,10.56,train
8600802L,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.898,0.102,3.79,train
8600802M,0,Megaptera novaeangliae,Humpback whale,86008,14900,5.015,0.0,-12.53,train
8600802M,1,Megaptera novaeangliae,Humpback whale,86008,14900,5.015,0.0,5.88,train
8600802M,2,Megaptera novaeangliae,Humpback whale,86008,14900,5.015,0.0,-4.9,train
8600802M,3,Megaptera novaeangliae,Humpback whale,86008,14900,5.015,0.0,21.56,train
8600802N,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.309,0.691,12.76,train
8600802O,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.067,0.932,25.2,train
8600802P,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.954,0.0,-2.35,train
8600802P,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.954,0.0,-8.7,train
8600802Q,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.238,0.0,-19.59,train
8600802Q,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.238,0.0,0.94,train
8600802R,0,Megaptera novaeangliae,Humpback whale,86008,14900,0.919,1.081,-5.67,train
8600802S,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.368,0.632,-17.31,train
8600802T,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.506,0.494,19.74,train
8600802U,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.005,0.0,-5.14,train
8600802U,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.005,0.0,-12.94,train
8600802V,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.18,0.82,2.82,train
8600802W,0,Megaptera novaeangliae,Humpback whale,86008,14900,0.929,1.071,1.29,train
8600802X,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.572,0.0,10.5,train
8600802Y,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.941,0.0,-7.81,train
8600802Y,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.941,0.0,-6.79,train
8600802Z,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.001,0.999,-6.1,train
86008030,0,Megaptera novaeangliae,Humpback whale,86008,14900,0.92,1.08,-4.06,train
86008031,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.916,0.084,2.59,train
86008032,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.447,0.552,27.5,train
86008033,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.963,0.0,11.85,train
86008034,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.042,0.958,17.59,train
86008035,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.015,0.985,30.01,train
86008036,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.235,0.0,-1.87,train
86008037,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.621,0.379,-3.6,train
86008038,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.912,0.0,3.42,train
86008038,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.912,0.0,5.37,train
86008039,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.43,0.57,-7.49,train
8600803A,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.493,0.0,-14.32,train
8600803B,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.082,0.0,6.44,train
8600803B,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.082,0.0,-20.99,train
8600803C,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.977,0.023,-1.13,train
8600803D,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.169,0.0,22.36,train
8600803D,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.169,0.0,0.05,train
8600803E,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.702,0.0,6.99,train
8600803F,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.579,0.42,7.2,train
8600803G,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.947,0.053,-8.74,train
8600803H,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.434,0.0,-6.43,train
8600803I,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.761,0.0,-7.92,train
8600803J,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.609,0.391,12.0,train
8600803K,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.198,0.0,26.55,train
8600803K,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.198,0.0,-11.51,train
8600803L,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.722,0.0,-2.9,train
8600803M,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.361,0.639,9.59,train
8600803N,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.519,0.0,-8.98,train
8600803N,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.519,0.0,-19.05,train
8600803O,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.397,0.0,-11.22,train
8600803P,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.586,0.413,5.19,train
8600803Q,0,Megaptera novaeangliae,Humpback whale,86008,14900,5.133,0.0,9.96,train
8600803Q,1,Megaptera novaeangliae,Humpback whale,86008,14900,5.133,0.0,5.28,train
8600803Q,2,Megaptera novaeangliae,Humpback whale,86008,14900,5.133,0.0,7.22,train
8600803Q,3,Megaptera novaeangliae,Humpback whale,86008,14900,5.133,0.0,6.43,train
8600803R,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.239,0.76,-2.29,train
8600803S,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.399,0.601,7.41,train
8600803T,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.358,0.642,-14.23,train
8600803U,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.684,0.0,4.7,train
8600803V,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.807,0.193,-21.54,train
8600803W,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.897,0.0,-5.68,train
8600803X,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.309,0.0,0.59,train
8600803X,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.309,0.0,11.64,train
8600803Y,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.755,0.0,-4.26,train
8600803Y,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.755,0.0,21.26,train
8600803Z,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.41,0.0,-2.16,train
86008040,0,Megaptera novaeangliae,Humpback whale,86008,14900,6.623,0.0,-26.23,train
86008040,1,Megaptera novaeangliae,Humpback whale,86008,14900,6.623,0.0,7.66,train
86008040,2,Megaptera novaeangliae,Humpback whale,86008,14900,6.623,0.0,1.0,train
86008040,3,Megaptera novaeangliae,Humpback whale,86008,14900,6.623,0.0,4.18,train
86008040,4,Megaptera novaeangliae,Humpback whale,86008,14900,6.623,0.0,6.32,train
86008041,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.971,0.0,8.79,train
86008041,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.971,0.0,0.96,train
86008042,0,Megaptera novaeangliae,Humpback whale,86008,14900,6.163,0.0,-16.81,train
86008042,1,Megaptera novaeangliae,Humpback whale,86008,14900,6.163,0.0,-13.32,train
86008042,2,Megaptera novaeangliae,Humpback whale,86008,14900,6.163,0.0,-10.79,train
86008042,3,Megaptera novaeangliae,Humpback whale,86008,14900,6.163,0.0,4.11,train
86008042,4,Megaptera novaeangliae,Humpback whale,86008,14900,6.163,0.0,10.1,train
86008043,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.934,0.0,-16.41,train
86008044,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.456,0.544,-0.91,train
86008045,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.641,0.0,19.59,train
86008045,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.641,0.0,-11.94,train
86008045,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.641,0.0,-7.13,train
86008046,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.025,0.0,13.3,train
86008046,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.025,0.0,-11.34,train
86008047,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.768,0.0,-11.38,train
86008047,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.768,0.0,-20.05,train
86008047,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.768,0.0,18.79,train
86008048,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.445,0.0,-4.84,train
86008048,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.445,0.0,-2.96,train
86008049,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.54,0.46,-3.33,train
8600804A,0,Megaptera novaeangliae,Humpback whale,86008,14900,3.966,0.0,-16.79,train
8600804A,1,Megaptera novaeangliae,Humpback whale,86008,14900,3.966,0.0,-12.02,train
8600804B,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.639,0.361,-13.18,train
8600804C,0,Megaptera novaeangliae,Humpback whale,86008,14900,2.473,0.0,-10.41,train
8600804D,0,Megaptera novaeangliae,Humpback whale,86008,14900,4.172,0.0,-4.3,train
8600804D,1,Megaptera novaeangliae,Humpback whale,86008,14900,4.172,0.0,-5.39,train
8600804D,2,Megaptera novaeangliae,Humpback whale,86008,14900,4.172,0.0,-0.74,train
8600804E,0,Megaptera novaeangliae,Humpback whale,86008,14900,1.192,0.808,-6.89,train
8600804F,0,Megaptera novaeangliae,Humpback whale,86008,14900,9.462,0.0,0.52,train
8600804F,1,Megaptera novaeangliae,Humpback whale,86008,14900,9.462,0.0,-19.2,train
8600804F,2,Megaptera novaeangliae,Humpback whale,86008,14900,9.462,0.0,-0.54,train
8600804F,3,Megaptera novaeangliae,Humpback whale,86008,14900,9.462,0.0,-7.5,train
8600804F,4,Megaptera novaeangliae,Humpback whale,86008,14900,9.462,0.0,-8.15,train
8600804G,0,Megaptera novaeangliae,Humpback whale,86008,14900,8.058,0.0,-14.28,train
8600804G,1,Megaptera novaeangliae,Humpback whale,86008,14900,8.058,0.0,-8.19,train
8600804G,2,Megaptera novaeangliae,Humpback whale,86008,14900,8.058,0.0,-8.02,train
8600804G,3,Megaptera novaeangliae,Humpback whale,86008,14900,8.058,0.0,-0.25,train
8600804G,4,Megaptera novaeangliae,Humpback whale,86008,14900,8.058,0.0,-17.43,train
